src_ip,dst_ip,src_port,dst_port,protocol,iat_mean,pkt_size_mean,ip_flags_df,ip_flags_mf,ip_flags_rb,ip_frag_off,tcp_len_mean,ack_count,cwr_count,ece_count,fin_count,psh_count,res_count,rst_count,syn_count,urg_count,tcp_win_mean,udp_len_mean,icmp_type_mean,pkt_count,label
10.0.2.24,192.168.0.2,55346,3306,6,0.075324,77.34,256,0,0,0,9.28,223,0,0,66,33,0,0,66,0,11119.94,0.0,0.0,256,normal
10.0.3.36,192.168.0.1,0,0,1,1.297246,98.0,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,16,normal
10.0.1.12,192.168.0.2,56002,3306,6,0.17617,77.26,86,0,0,0,9.21,75,0,0,22,11,0,0,22,0,11034.35,0.0,0.0,86,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.046395,4257.27,347,0,0,0,4190.35,326,0,0,10,165,0,4,40,0,5031.96,0.0,0.0,347,normal
10.0.2.26,192.168.0.2,60406,3306,6,0.060369,76.79,326,0,0,0,9.25,272,0,0,67,54,0,15,82,0,10847.77,0.0,0.0,326,normal
10.0.1.14,192.168.0.1,0,0,1,0.197356,98.0,51,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,102,normal
10.0.2.23,192.168.0.1,47992,8000,6,0.061598,1959.32,304,0,0,0,1892.11,281,0,0,36,110,0,0,46,0,6569.55,0.0,0.0,304,normal
10.0.1.15,192.168.0.1,39794,8000,6,0.011143,118.73,1766,0,0,0,51.08,1584,0,0,359,539,0,0,363,0,8882.49,0.0,0.0,1766,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.014985,4103.93,1288,0,0,0,4036.91,1206,0,0,95,605,0,0,163,0,5657.19,0.0,0.0,1288,normal
10.0.1.13,192.168.0.2,44020,3306,6,0.084547,76.96,227,0,0,0,8.88,197,0,0,57,28,0,0,59,0,11207.37,0.0,0.0,227,normal
10.0.3.33,192.168.0.1,0,0,1,0.238143,98.0,42,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,84,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.0761,115.71,205,0,0,0,48.38,181,0,0,34,54,0,6,40,0,8434.75,0.0,0.0,205,normal
10.0.3.34,192.168.0.2,41776,3306,6,0.484014,77.0,48,0,0,0,9.0,42,0,0,12,6,0,0,12,0,10785.5,0.0,0.0,48,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.030558,77.24,656,0,0,0,9.22,573,0,0,168,84,0,0,166,0,10916.02,0.0,0.0,656,normal
10.0.1.14,192.168.0.2,51810,3306,6,0.46061,76.56,25,0,0,0,8.64,22,0,0,6,3,0,0,6,0,10357.4,0.0,0.0,25,normal
10.0.1.14,192.168.0.1,39678,8000,6,0.148051,116.73,124,0,0,0,49.4,105,0,0,18,31,0,13,28,0,9746.48,0.0,0.0,124,normal
10.0.2.23,192.168.0.2,43046,3306,6,0.065852,77.19,291,0,0,0,9.15,254,0,0,74,37,0,0,74,0,10969.39,0.0,0.0,291,normal
10.0.3.32,192.168.0.1,49292,8000,6,0.022516,1549.25,893,0,0,0,1481.9,818,0,0,129,308,0,0,150,0,7305.72,0.0,0.0,893,normal
10.0.3.32,192.168.0.2,45204,3306,6,0.215218,76.73,82,0,0,0,8.78,72,0,0,20,10,0,0,20,0,10524.46,0.0,0.0,82,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.07095,129.31,264,0,0,0,61.8,239,0,0,50,75,0,0,50,0,8191.22,0.0,0.0,264,normal
10.0.3.34,192.168.0.1,44864,8000,6,0.073936,4930.52,239,0,0,0,4863.84,227,0,0,2,120,0,2,22,0,4170.31,0.0,0.0,239,normal
10.0.2.22,192.168.0.1,50798,8000,6,0.063484,7296.37,273,0,0,0,7229.71,260,0,0,1,151,0,1,24,0,4255.24,0.0,0.0,273,normal
10.0.3.33,192.168.0.2,0,0,1,0.39595,98.0,25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,50,normal
10.0.3.31,192.168.0.2,45920,3306,6,0.286113,77.17,63,0,0,0,9.14,55,0,0,16,8,0,0,16,0,10955.35,0.0,0.0,63,normal
10.0.1.14,192.168.0.2,0,0,1,0.365905,98.0,25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,50,normal
10.0.1.15,192.168.0.2,49018,3306,6,0.093723,77.54,183,0,0,0,9.44,159,0,0,47,24,0,0,48,0,11311.83,0.0,0.0,183,normal
10.0.1.16,192.168.0.1,40856,8000,6,0.240502,5602.94,50,0,0,0,5536.3,48,0,0,0,26,0,0,4,0,4012.16,0.0,0.0,50,normal
10.0.2.25,192.168.0.1,58174,8000,6,0.171996,154.84,112,0,0,0,87.27,101,0,0,22,33,0,0,22,0,8492.31,0.0,0.0,112,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.046595,4163.81,314,0,0,0,4096.77,293,0,0,21,146,0,0,41,0,5901.24,0.0,0.0,314,normal
10.0.3.35,192.168.0.2,56722,3306,6,0.310152,78.57,35,0,0,0,10.29,30,0,0,9,5,0,0,10,0,12314.37,0.0,0.0,35,normal
10.0.3.33,192.168.0.2,34232,3306,6,0.46255,78.22,36,0,0,0,10.0,31,0,0,9,5,0,0,10,0,11974.56,0.0,0.0,36,normal
10.0.2.22,192.168.0.2,55806,3306,6,0.382622,77.73,30,0,0,0,9.6,26,0,0,8,4,0,0,8,0,11499.0,0.0,0.0,30,normal
10.0.3.36,192.168.0.2,0,0,1,2.578104,98.0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,8,normal
10.0.2.21,192.168.0.2,45322,3306,6,0.055484,77.29,332,0,0,0,9.45,281,0,0,77,51,0,9,87,0,11297.83,0.0,0.0,332,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.030054,129.41,664,0,0,0,61.84,599,0,0,131,195,0,0,130,0,8464.73,0.0,0.0,664,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.027006,3925.22,738,0,0,0,3858.28,691,0,0,42,346,0,4,90,0,5450.83,0.0,0.0,738,normal
10.0.2.24,192.168.0.2,55346,3306,6,0.128762,77.35,148,0,0,0,9.24,128,0,0,39,19,0,0,39,0,11360.28,0.0,0.0,148,normal
10.0.3.36,192.168.0.1,0,0,1,1.485693,98.0,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,14,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.046742,4788.03,415,0,0,0,4721.36,396,0,0,3,205,0,2,36,0,3807.28,0.0,0.0,415,normal
10.0.2.26,192.168.0.2,60406,3306,6,0.061112,77.13,313,0,0,0,9.28,268,0,0,75,45,0,6,80,0,11023.48,0.0,0.0,313,normal
10.0.1.14,192.168.0.1,0,0,1,0.217897,98.0,45,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,90,normal
10.0.2.23,192.168.0.1,47992,8000,6,0.064666,1140.56,304,0,0,0,1073.19,278,0,0,45,103,0,0,52,0,7406.2,0.0,0.0,304,normal
10.0.1.15,192.168.0.1,39794,8000,6,0.011631,116.95,1721,0,0,0,49.33,1547,0,0,344,519,0,0,348,0,8739.77,0.0,0.0,1721,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.020231,4426.66,957,0,0,0,4359.7,900,0,0,63,447,0,0,114,0,5366.46,0.0,0.0,957,normal
10.0.1.13,192.168.0.2,44020,3306,6,0.080527,77.48,230,0,0,0,9.39,200,0,0,60,30,0,0,60,0,11250.8,0.0,0.0,230,normal
10.0.3.33,192.168.0.1,0,0,1,0.252355,98.0,40,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,80,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.078177,118.81,237,0,0,0,51.3,213,0,0,41,64,0,5,46,0,8391.99,0.0,0.0,237,normal
10.0.3.34,192.168.0.2,41776,3306,6,0.322287,77.58,38,0,0,0,9.47,33,0,0,10,5,0,0,10,0,11348.74,0.0,0.0,38,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.029931,77.28,663,0,0,0,9.23,578,0,0,170,85,0,0,170,0,11059.91,0.0,0.0,663,normal
10.0.1.14,192.168.0.2,51810,3306,6,0.362415,77.0,48,0,0,0,9.0,42,0,0,12,6,0,0,12,0,10785.5,0.0,0.0,48,normal
10.0.1.14,192.168.0.1,39678,8000,6,0.160273,110.67,122,0,0,0,43.3,101,0,0,16,31,0,14,30,0,10605.89,0.0,0.0,122,normal
10.0.3.33,192.168.0.1,35642,8000,6,0.182426,126.55,118,0,0,0,58.89,104,0,0,18,31,0,8,26,0,9515.11,0.0,0.0,118,normal
10.0.2.23,192.168.0.2,43046,3306,6,0.070713,77.24,274,0,0,0,9.2,239,0,0,70,35,0,0,70,0,11019.85,0.0,0.0,274,normal
10.0.3.32,192.168.0.1,49292,8000,6,0.018132,1670.17,1029,0,0,0,1602.88,946,0,0,144,369,0,0,166,0,7007.69,0.0,0.0,1029,normal
10.0.3.32,192.168.0.2,45204,3306,6,0.194749,77.43,77,0,0,0,9.35,67,0,0,19,10,0,0,20,0,11202.43,0.0,0.0,77,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.083145,131.56,204,0,0,0,64.15,186,0,0,36,54,0,0,36,0,7638.0,0.0,0.0,204,normal
10.0.1.12,192.168.0.2,56002,3306,6,0.338961,77.0,72,0,0,0,9.0,63,0,0,18,9,0,0,18,0,10785.47,0.0,0.0,72,normal
10.0.3.34,192.168.0.1,44864,8000,6,0.053464,5152.69,356,0,0,0,5086.01,341,0,0,1,168,0,1,30,0,3736.0,0.0,0.0,356,normal
10.0.2.22,192.168.0.1,50798,8000,6,0.065672,6369.18,295,0,0,0,6302.51,281,0,0,2,150,0,1,26,0,4236.35,0.0,0.0,295,normal
10.0.3.33,192.168.0.2,0,0,1,0.495353,98.0,19,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,38,normal
10.0.3.31,192.168.0.2,45920,3306,6,0.15956,77.0,104,0,0,0,9.0,91,0,0,26,13,0,0,26,0,10785.5,0.0,0.0,104,normal
10.0.1.14,192.168.0.2,0,0,1,0.428371,98.0,23,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,46,normal
10.0.1.15,192.168.0.2,49018,3306,6,0.133349,77.48,138,0,0,0,9.39,120,0,0,36,18,0,0,36,0,11250.81,0.0,0.0,138,normal
10.0.1.16,192.168.0.1,40856,8000,6,0.090099,9063.06,63,0,0,0,8996.56,61,0,0,0,31,0,0,4,0,3973.24,0.0,0.0,63,normal
10.0.2.25,192.168.0.1,58174,8000,6,0.205102,156.38,80,0,0,0,88.78,72,0,0,16,24,0,0,16,0,8645.2,0.0,0.0,80,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.044535,3834.23,441,0,0,0,3767.29,415,0,0,25,184,0,0,52,0,5225.43,0.0,0.0,441,normal
10.0.3.35,192.168.0.2,56722,3306,6,0.406035,77.28,39,0,0,0,9.23,34,0,0,10,5,0,0,10,0,11059.87,0.0,0.0,39,normal
10.0.2.22,192.168.0.2,55806,3306,6,0.334266,77.23,47,0,0,0,9.19,41,0,0,12,6,0,0,12,0,11013.13,0.0,0.0,47,normal
10.0.3.36,192.168.0.2,44018,3306,6,3.7e-05,77.0,8,0,0,0,9.0,7,0,0,2,1,0,0,2,0,10785.5,0.0,0.0,8,normal
10.0.3.36,192.168.0.1,41800,8000,6,0.518151,148.32,44,0,0,0,80.86,40,0,0,8,12,0,0,8,0,7866.91,0.0,0.0,44,normal
10.0.2.21,192.168.0.2,45322,3306,6,0.063107,77.16,311,0,0,0,9.37,264,0,0,73,47,0,7,80,0,11093.3,0.0,0.0,311,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.045675,133.1,402,0,0,0,65.5,362,0,0,78,117,0,0,80,0,8602.63,0.0,0.0,402,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.031066,3423.13,613,0,0,0,3356.09,573,0,0,51,259,0,2,80,0,5749.24,0.0,0.0,613,normal
10.0.2.24,192.168.0.2,55346,3306,6,0.145777,77.08,135,0,0,0,9.07,118,0,0,34,17,0,0,34,0,10864.76,0.0,0.0,135,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.037559,4869.08,481,0,0,0,4802.39,458,0,0,6,246,0,1,43,0,3934.77,0.0,0.0,481,normal
10.0.2.26,192.168.0.2,60406,3306,6,0.065127,77.02,308,0,0,0,9.26,262,0,0,65,48,0,10,78,0,10922.56,0.0,0.0,308,normal
10.0.1.14,192.168.0.1,0,0,1,0.216005,98.0,45,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,90,normal
10.0.2.23,192.168.0.1,47992,8000,6,0.055615,2011.34,345,0,0,0,1944.14,319,0,0,42,131,0,0,52,0,6542.79,0.0,0.0,345,normal
10.0.1.15,192.168.0.1,39794,8000,6,0.013073,118.95,1535,0,0,0,51.29,1375,0,0,317,475,0,0,320,0,9007.79,0.0,0.0,1535,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.014136,4982.84,1397,0,0,0,4915.9,1315,0,0,86,689,0,0,164,0,5399.38,0.0,0.0,1397,normal
10.0.1.13,192.168.0.2,44020,3306,6,0.091836,77.41,209,0,0,0,9.3,181,0,0,52,27,0,0,55,0,11346.11,0.0,0.0,209,normal
10.0.3.33,192.168.0.1,0,0,1,0.258041,98.0,39,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,78,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.08107,121.51,230,0,0,0,54.07,204,0,0,39,61,0,8,46,0,8644.1,0.0,0.0,230,normal
10.0.3.34,192.168.0.2,41776,3306,6,0.345729,77.58,38,0,0,0,9.47,33,0,0,10,5,0,0,10,0,11348.79,0.0,0.0,38,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.030431,77.22,651,0,0,0,9.18,568,0,0,166,83,0,0,166,0,10999.22,0.0,0.0,651,normal
10.0.1.14,192.168.0.1,39678,8000,6,0.216596,117.12,86,0,0,0,49.81,72,0,0,12,22,0,8,20,0,10034.93,0.0,0.0,86,normal
10.0.3.33,192.168.0.2,34232,3306,6,9.9e-05,78.57,7,0,0,0,10.29,6,0,0,2,1,0,0,2,0,12314.43,0.0,0.0,7,normal
10.0.3.33,192.168.0.1,35642,8000,6,0.165052,121.28,90,0,0,0,54.03,76,0,0,13,23,0,7,20,0,9592.67,0.0,0.0,90,normal
10.0.3.36,192.168.0.2,0,0,1,2.986784,98.0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,8,normal
10.0.2.23,192.168.0.2,43046,3306,6,0.067101,77.31,297,0,0,0,9.21,258,0,0,76,38,0,0,78,0,11326.0,0.0,0.0,297,normal
10.0.3.32,192.168.0.1,49292,8000,6,0.018588,2215.91,1058,0,0,0,2148.65,974,0,0,144,393,0,0,167,0,6973.03,0.0,0.0,1058,normal
10.0.3.32,192.168.0.2,45204,3306,6,0.342883,77.0,40,0,0,0,9.0,35,0,0,10,5,0,0,10,0,10785.5,0.0,0.0,40,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.088787,133.52,223,0,0,0,66.01,202,0,0,41,63,0,0,42,0,8146.14,0.0,0.0,223,normal
10.0.3.36,192.168.0.1,0,0,1,1.752218,98.0,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,12,normal
10.0.1.12,192.168.0.2,56002,3306,6,0.252988,77.48,69,0,0,0,9.39,60,0,0,17,9,0,0,18,0,11250.8,0.0,0.0,69,normal
10.0.3.34,192.168.0.1,44864,8000,6,0.059866,5671.79,276,0,0,0,5605.14,263,0,0,4,136,0,2,24,0,4076.01,0.0,0.0,276,normal
10.0.2.22,192.168.0.1,50798,8000,6,0.051196,5577.18,339,0,0,0,5510.54,322,0,0,4,171,0,4,30,0,4133.96,0.0,0.0,339,normal
10.0.3.33,192.168.0.2,0,0,1,0.488738,98.0,19,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,38,normal
10.0.3.31,192.168.0.2,45920,3306,6,0.190198,77.6,91,0,0,0,9.49,79,0,0,24,12,0,0,24,0,11373.53,0.0,0.0,91,normal
10.0.1.14,192.168.0.2,0,0,1,0.405593,98.0,25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,50,normal
10.0.1.15,192.168.0.2,49018,3306,6,0.138648,77.54,122,0,0,0,9.44,106,0,0,32,16,0,0,32,0,11311.85,0.0,0.0,122,normal
10.0.2.25,192.168.0.1,58174,8000,6,0.104724,149.26,76,0,0,0,81.79,69,0,0,14,21,0,0,14,0,7969.32,0.0,0.0,76,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.034097,3926.76,574,0,0,0,3859.89,543,0,0,31,251,0,0,62,0,4900.35,0.0,0.0,574,normal
10.0.1.14,192.168.0.2,51810,3306,6,0.251006,77.73,45,0,0,0,9.6,39,0,0,12,6,0,0,12,0,11499.0,0.0,0.0,45,normal
10.0.2.22,192.168.0.2,55806,3306,6,0.195683,76.81,57,0,0,0,8.84,50,0,0,14,7,0,0,14,0,10597.74,0.0,0.0,57,normal
10.0.2.21,192.168.0.2,45322,3306,6,0.050301,77.01,385,0,0,0,9.32,325,0,0,82,61,0,13,98,0,10977.65,0.0,0.0,385,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.042704,134.64,461,0,0,0,67.02,415,0,0,89,134,0,0,92,0,8626.65,0.0,0.0,461,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.031285,4357.08,624,0,0,0,4290.22,587,0,0,30,287,0,2,70,0,5000.77,0.0,0.0,624,normal
10.0.2.24,192.168.0.2,55346,3306,6,0.080609,76.95,241,0,0,0,8.96,211,0,0,60,30,0,0,60,0,10741.08,0.0,0.0,241,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.035911,4017.86,445,0,0,0,3951.15,420,0,0,9,203,0,3,44,0,4329.17,0.0,0.0,445,normal
10.0.2.26,192.168.0.2,60406,3306,6,0.085933,77.17,212,0,0,0,9.24,183,0,0,50,30,0,3,54,0,10986.62,0.0,0.0,212,normal
10.0.1.14,192.168.0.1,0,0,1,0.220794,98.0,45,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,90,normal
10.0.2.23,192.168.0.1,47992,8000,6,0.068921,1403.25,288,0,0,0,1336.0,265,0,0,39,94,0,0,45,0,6773.08,0.0,0.0,288,normal
10.0.1.15,192.168.0.1,39794,8000,6,0.013778,114.38,1445,0,0,0,46.7,1294,0,0,295,445,0,0,302,0,9030.37,0.0,0.0,1445,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.014425,4394.58,1372,0,0,0,4327.62,1290,0,0,87,642,0,0,165,0,5482.05,0.0,0.0,1372,normal
10.0.1.13,192.168.0.2,44020,3306,6,0.092633,77.48,207,0,0,0,9.39,180,0,0,54,27,0,0,54,0,11250.83,0.0,0.0,207,normal
10.0.3.33,192.168.0.1,0,0,1,0.291908,98.0,34,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,68,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.093694,117.07,214,0,0,0,49.33,189,0,0,39,60,0,3,48,0,9684.98,0.0,0.0,214,normal
10.0.1.16,192.168.0.1,40856,8000,6,0.0556,8048.34,44,0,0,0,7981.61,42,0,0,0,27,0,0,4,0,4289.98,0.0,0.0,44,normal
10.0.3.34,192.168.0.2,41776,3306,6,0.353866,78.0,44,0,0,0,9.82,38,0,0,12,6,0,0,12,0,11758.45,0.0,0.0,44,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.025739,77.37,775,0,0,0,9.29,675,0,0,199,100,0,0,201,0,11186.67,0.0,0.0,775,normal
10.0.3.35,192.168.0.2,56722,3306,6,0.437811,77.48,46,0,0,0,9.39,40,0,0,12,6,0,0,12,0,11250.83,0.0,0.0,46,normal
10.0.1.14,192.168.0.1,39678,8000,6,0.188915,116.15,94,0,0,0,48.91,78,0,0,13,24,0,9,22,0,10097.9,0.0,0.0,94,normal
10.0.3.33,192.168.0.2,34232,3306,6,0.431144,77.0,40,0,0,0,9.0,35,0,0,10,5,0,0,10,0,10785.5,0.0,0.0,40,normal
10.0.3.33,192.168.0.1,35642,8000,6,0.297938,107.0,48,0,0,0,39.25,41,0,0,6,12,0,6,12,0,10783.73,0.0,0.0,48,normal
10.0.3.36,192.168.0.2,0,0,1,1.433036,98.0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,8,normal
10.0.1.16,192.168.0.2,37114,3306,6,4.9e-05,77.0,8,0,0,0,9.0,7,0,0,2,1,0,0,2,0,10785.5,0.0,0.0,8,normal
10.0.2.23,192.168.0.2,43046,3306,6,0.073297,77.25,266,0,0,0,9.2,232,0,0,68,34,0,0,68,0,11026.91,0.0,0.0,266,normal
10.0.3.32,192.168.0.1,49292,8000,6,0.019942,2477.2,920,0,0,0,2409.99,850,0,0,111,339,0,0,139,0,6650.69,0.0,0.0,920,normal
10.0.3.32,192.168.0.2,45204,3306,6,0.336639,77.85,52,0,0,0,9.69,45,0,0,14,7,0,0,14,0,11608.77,0.0,0.0,52,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.094821,122.05,202,0,0,0,54.55,183,0,0,38,57,0,0,38,0,8136.63,0.0,0.0,202,normal
10.0.3.36,192.168.0.1,0,0,1,1.346402,98.0,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.44,9,normal
10.0.1.12,192.168.0.2,56002,3306,6,0.119489,77.28,156,0,0,0,9.23,136,0,0,40,20,0,0,40,0,11059.91,0.0,0.0,156,normal
10.0.3.34,192.168.0.1,44864,8000,6,0.065099,5677.88,268,0,0,0,5611.25,254,0,0,3,135,0,2,24,0,4104.6,0.0,0.0,268,normal
10.0.2.22,192.168.0.1,50798,8000,6,0.048634,5382.07,386,0,0,0,5315.37,369,0,0,3,195,0,1,34,0,4076.2,0.0,0.0,386,normal
10.0.3.33,192.168.0.2,0,0,1,0.414558,98.0,24,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,48,normal
10.0.3.31,192.168.0.2,45920,3306,6,0.292385,77.41,54,0,0,0,9.33,47,0,0,14,7,0,0,14,0,11181.89,0.0,0.0,54,normal
10.0.1.14,192.168.0.2,0,0,1,0.461032,98.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,40,normal
10.0.1.15,192.168.0.2,49018,3306,6,0.074746,77.42,255,0,0,0,9.32,221,0,0,65,33,0,0,67,0,11328.93,0.0,0.0,255,normal
10.0.2.25,192.168.0.1,58174,8000,6,0.086073,147.74,210,0,0,0,80.3,191,0,0,38,57,0,0,38,0,7829.85,0.0,0.0,210,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.03921,3558.81,479,0,0,0,3491.94,453,0,0,26,197,0,0,52,0,4788.03,0.0,0.0,479,normal
10.0.1.14,192.168.0.2,51810,3306,6,0.29482,77.17,63,0,0,0,9.14,55,0,0,16,8,0,0,16,0,10955.38,0.0,0.0,63,normal
10.0.3.36,192.168.0.2,44018,3306,6,4.1e-05,77.0,8,0,0,0,9.0,7,0,0,2,1,0,0,2,0,10785.5,0.0,0.0,8,normal
10.0.3.36,192.168.0.1,41800,8000,6,0.319977,141.46,24,0,0,0,74.12,22,0,0,4,6,0,0,4,0,7218.33,0.0,0.0,24,normal
10.0.2.21,192.168.0.2,45322,3306,6,0.057645,77.35,322,0,0,0,9.48,274,0,0,77,48,0,6,84,0,11249.23,0.0,0.0,322,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.035404,127.83,530,0,0,0,60.2,476,0,0,106,159,0,0,108,0,8806.77,0.0,0.0,530,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.026581,4741.97,741,0,0,0,4675.0,696,0,0,47,339,0,5,90,0,5555.94,0.0,0.0,741,normal
10.0.2.24,192.168.0.2,55346,3306,6,0.095281,77.16,205,0,0,0,9.13,179,0,0,52,26,0,0,52,0,10942.12,0.0,0.0,205,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.055262,4457.44,309,0,0,0,4390.64,293,0,0,3,156,0,3,31,0,4396.33,0.0,0.0,309,normal
10.0.2.26,192.168.0.2,60406,3306,6,0.068158,77.42,251,0,0,0,9.61,212,0,0,58,40,0,7,66,0,11337.78,0.0,0.0,251,normal
10.0.1.14,192.168.0.1,0,0,1,0.221514,98.0,45,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.04,89,normal
10.0.2.23,192.168.0.1,47992,8000,6,0.059985,1700.73,322,0,0,0,1633.48,297,0,0,42,114,0,0,50,0,6736.63,0.0,0.0,322,normal
10.0.1.15,192.168.0.1,39794,8000,6,0.011497,119.01,1726,0,0,0,51.35,1547,0,0,354,535,0,0,357,0,8937.59,0.0,0.0,1726,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.014462,4663.29,1348,0,0,0,4596.31,1267,0,0,90,641,0,0,162,0,5527.67,0.0,0.0,1348,normal
10.0.1.13,192.168.0.2,44020,3306,6,0.065722,77.67,294,0,0,0,9.55,255,0,0,78,39,0,0,78,0,11440.76,0.0,0.0,294,normal
10.0.3.33,192.168.0.1,0,0,1,0.263479,98.0,38,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.05,75,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.082952,122.36,237,0,0,0,54.73,211,0,0,45,70,0,5,50,0,9114.49,0.0,0.0,237,normal
10.0.1.16,192.168.0.1,40856,8000,6,0.12499,5614.99,99,0,0,0,5548.34,95,0,0,0,51,0,0,8,0,3860.79,0.0,0.0,99,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.03266,77.42,609,0,0,0,9.34,530,0,0,158,79,0,0,158,0,11189.69,0.0,0.0,609,normal
10.0.3.35,192.168.0.2,56722,3306,6,0.519837,77.33,24,0,0,0,9.0,20,0,0,6,3,0,0,7,0,12546.21,0.0,0.0,24,normal
10.0.1.14,192.168.0.1,39678,8000,6,0.300683,116.32,50,0,0,0,49.12,41,0,0,7,13,0,5,12,0,10352.34,0.0,0.0,50,normal
10.0.3.33,192.168.0.2,34232,3306,6,0.557144,75.78,27,0,0,0,8.0,24,0,0,7,3,0,0,6,0,9596.41,0.0,0.0,27,normal
10.0.3.33,192.168.0.1,35642,8000,6,0.243533,126.92,66,0,0,0,59.41,58,0,0,11,17,0,4,14,0,9162.76,0.0,0.0,66,normal
10.0.3.36,192.168.0.2,0,0,1,2.28308,98.0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,6,normal
10.0.2.23,192.168.0.2,43046,3306,6,0.090382,77.46,194,0,0,0,9.28,165,0,0,51,25,0,0,53,0,11764.29,0.0,0.0,194,normal
10.0.3.32,192.168.0.1,49292,8000,6,0.030976,1984.23,603,0,0,0,1916.81,538,0,0,92,205,0,0,107,0,7726.84,0.0,0.0,603,normal
10.0.3.32,192.168.0.2,45204,3306,6,0.214163,76.94,49,0,0,0,8.82,42,0,0,12,6,0,0,13,0,11429.47,0.0,0.0,49,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.149251,132.64,122,0,0,0,65.0,109,0,0,23,34,0,0,25,0,8851.2,0.0,0.0,122,normal
10.0.3.36,192.168.0.1,0,0,1,1.672252,98.0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,8,normal
10.0.1.12,192.168.0.2,56002,3306,6,0.393566,79.11,47,0,0,0,10.72,38,0,0,11,7,0,0,14,0,12787.98,0.0,0.0,47,normal
